identifier,created_on,updated_on,ingestion_type,provider,source,foreign_identifier,foreign_landing_url,url,thumbnail,width,height,filesize,license,license_version,creator,creator_url,title,meta_data,tags,watermarked,last_synced_with_source,removed_from_source,filetype,category,standardized_popularity
f2525fb1-a706-412b-94e0-f4cd14df5c77,2020-05-03 18:05:33.766087+00,2020-09-28 11:16:42.895175+00,provider_api,flickr,flickr,1848711823,https://www.flickr.com/photos/53005683@N00/1848711823,https://live.staticflickr.com/2235/1848711823_30c7d55014.jpg,https://live.staticflickr.com/2235/1848711823_30c7d55014_m.jpg,500,375,,by,2,Your photos,https://www.flickr.com/photos/53005683@N00,image,"{""views"": ""0"", ""pub_date"": ""1194135211"", ""date_taken"": ""2007-11-04 09:13:31"", ""license_url"": ""https://creativecommons.org/licenses/by/2.0/"", ""raw_license_url"": null}",,f,2020-09-28 11:16:42.895175+00,f,,,0
65619da9-9f74-48e0-b78d-f012e72d49ab,2020-05-03 05:15:34.151756+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1016466558,https://www.flickr.com/photos/21201634@N00/1016466558,https://live.staticflickr.com/1103/1016466558_86f8e387af.jpg,https://live.staticflickr.com/1103/1016466558_86f8e387af_m.jpg,500,375,,by-nc-nd,2,despitz,https://www.flickr.com/photos/21201634@N00,Brighton,"{""views"": ""8"", ""pub_date"": ""1186308550"", ""date_taken"": ""2007-08-04 16:04:45"", ""license_url"": ""https://creativecommons.org/licenses/by-nd-nc/2.0/jp/"", ""raw_license_url"": null}","[{""name"": ""2007"", ""provider"": ""flickr""}]",f,2020-06-29 10:39:37.149339+00,f,,,0.1514476615
432af568-ddd2-4beb-a98d-682bf53e26f7,2020-02-19 22:03:27.297223+00,2020-10-01 07:10:39.589122+00,provider_api,wikimedia,wikimedia,85389996,https://commons.wikimedia.org/w/index.php?curid=85389996,https://upload.wikimedia.org/wikipedia/commons/6/6a/BJM_25-May-2018_18.jpg,,2500,1667,,by,2,Jeff Marquis,,File:BJM 25-May-2018 18.jpg,"{""categories"": [""2018-05-25"", ""Flickr images reviewed by FlickreviewR 2"", ""The Brian Jonestown Massacre""], ""description"": ""The Brian Jonestown Massacre, May 25, 2018"", ""license_url"": ""https://creativecommons.org/licenses/by/2.0"", ""global_usage_count"": ""0"", ""date_originally_created"": ""2018-05-26 00:06:29"", ""last_modified_at_source"": ""2019-12-29 10:47:20""}",,f,2020-10-01 07:10:39.589122+00,f,,,0
f1bf68d2-9969-4835-8191-6b6aaa3116d8,2020-02-19 22:03:27.297223+00,2020-10-01 07:10:39.589122+00,provider_api,wikimedia,wikimedia,85383807,https://commons.wikimedia.org/w/index.php?curid=85383807,https://upload.wikimedia.org/wikipedia/commons/7/73/Royal_Hamilton_Light_Infantry_band.jpg,,3888,2592,,by-sa,2,Joey Coleman,,File:Royal Hamilton Light Infantry band.jpg,"{""categories"": [""Flickr images reviewed by FlickreviewR 2"", ""King Street (Hamilton, Ontario)"", ""Military bands of Canada"", ""Royal Hamilton Light Infantry""], ""description"": ""The Royal Hamilton Light Infantry, a Canadian Forces reserve unit marching from their barracks to church. The Royal Hamilton Light Infantry, a Canadian Forces reserve unit marching from their barracks to church."", ""license_url"": ""https://creativecommons.org/licenses/by-sa/2.0/"", ""raw_license_url"": ""https://creativecommons.org/licenses/by-sa/2.0"", ""global_usage_count"": ""3"", ""date_originally_created"": ""2007-10-14 11:11:05"", ""last_modified_at_source"": ""2019-12-29 07:14:55""}",,f,2020-10-01 07:10:39.589122+00,f,,,0.9444444444
1eba8033-c316-41ba-b875-a7613fa14389,2019-01-31 15:03:01.443918+00,2020-11-28 04:33:37.831626+00,provider_api,flickr,flickr,45487348144,https://www.flickr.com/photos/49333279@N04/45487348144,https://live.staticflickr.com/4809/45487348144_6262bd500b_b.jpg,https://live.staticflickr.com/4809/45487348144_6262bd500b_m.jpg,768,1024,,by,2,M. Carter Brown,https://www.flickr.com/photos/49333279@N04,,"{""views"": ""73"", ""pub_date"": ""1544151364"", ""date_taken"": ""2018-11-17 15:26:47"", ""license_url"": ""https://creativecommons.org/licenses/by/2.0/""}",,f,2020-11-28 04:33:37.831626+00,f,,,0.619570644
6e23ddee-2722-456f-9d87-507405c149ec,2018-11-08 01:45:17.652714+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1016501010,https://www.flickr.com/photos/59468914@N00/1016501010,https://live.staticflickr.com/1277/1016501010_11410a6a34_b.jpg,https://live.staticflickr.com/1277/1016501010_11410a6a34_m.jpg,683,1024,,by-nc,2,meantux,https://www.flickr.com/photos/59468914@N00,img_8226,"{""views"": ""20"", ""pub_date"": ""1186308861"", ""date_taken"": ""2007-08-04 16:22:14""}",{},f,2020-06-29 10:39:37.149339+00,f,,,0.3085299456
e6a2ea52-484d-4616-b728-5b82ecbabdc3,2020-05-03 05:15:34.151756+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1015638939,https://www.flickr.com/photos/9875381@N08/1015638939,https://live.staticflickr.com/1088/1015638939_68d49dc445_b.jpg,https://live.staticflickr.com/1088/1015638939_68d49dc445_m.jpg,1024,683,,by-nc-nd,2,C-Serpents,https://www.flickr.com/photos/9875381@N08,IMG_3988,"{""views"": ""66"", ""pub_date"": ""1186308857"", ""date_taken"": ""2007-07-16 19:48:15""}","[{""name"": ""1sthomebmeet"", ""provider"": ""flickr""}, {""name"": ""bteam"", ""provider"": ""flickr""}, {""name"": ""canterburywoods"", ""provider"": ""flickr""}, {""name"": ""division9"", ""provider"": ""flickr""}, {""name"": ""nvsl"", ""provider"": ""flickr""}, {""name"": ""swimteam"", ""provider"": ""flickr""}]",f,2020-06-29 10:39:37.149339+00,f,,,0.5955414013
fe8e73d8-31f9-478c-ba92-9338ac297b65,2018-11-08 01:45:17.652714+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1016500102,https://www.flickr.com/photos/95464641@N00/1016500102,https://live.staticflickr.com/1147/1016500102_6f46b6d1f1_b.jpg,https://live.staticflickr.com/1147/1016500102_6f46b6d1f1_m.jpg,768,1024,,by-nc-nd,2,dckf_$êr@pH!nX,https://www.flickr.com/photos/95464641@N00,IMG_8823,"{""views"": ""1"", ""pub_date"": ""1186308853"", ""date_taken"": ""2007-07-22 16:53:29""}","[{""name"": ""japan"", ""provider"": ""flickr""}, {""name"": ""kansai"", ""provider"": ""flickr""}, {""name"": ""osaka"", ""provider"": ""flickr""}, {""name"": ""ōsaka"", ""provider"": ""flickr""}, {""name"": ""u014dsaka"", ""provider"": ""flickr""}, {""name"": ""u5927u962a"", ""provider"": ""flickr""}, {""name"": ""大阪"", ""provider"": ""flickr""}]",f,2020-06-29 10:39:37.149339+00,f,,,0.02182284981
6c701b98-dd78-491d-9328-02ccb4cc8d65,2019-01-23 15:47:47.252843+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1016499772,https://www.flickr.com/photos/53005683@N00/1016499772,https://live.staticflickr.com/1047/1016499772_1a0fbc7e91.jpg,https://live.staticflickr.com/1047/1016499772_1a0fbc7e91_m.jpg,500,375,,by,2,Your photos,https://www.flickr.com/photos/53005683@N00,image,"{""views"": ""0"", ""pub_date"": ""1186308850"", ""date_taken"": ""2007-08-05 19:14:10""}",{},f,2020-06-29 10:39:37.149339+00,f,,,0
4b9bfced-500b-4e3b-a5f6-9ae148eaa5ad,2018-12-13 19:45:48.385983+00,2020-11-28 04:33:37.831626+00,provider_api,flickr,flickr,45487345924,https://www.flickr.com/photos/24681569@N08/45487345924,https://live.staticflickr.com/4819/45487345924_863ac0347b_b.jpg,https://live.staticflickr.com/4819/45487345924_863ac0347b_m.jpg,768,1024,,by-nc,2,Friscocali,https://www.flickr.com/photos/24681569@N08,Boji Tower - Lansing MI,"{""views"": ""45"", ""pub_date"": ""1544151379"", ""date_taken"": ""2017-08-04 11:49:53"", ""license_url"": ""https://creativecommons.org/licenses/by-nc/2.0/""}",,f,2020-11-28 04:33:37.831626+00,f,,,0.5009823183
41b1a675-a09f-41e4-a2c1-014fee71edf5,2018-11-09 02:22:56.756031+00,2018-11-24 00:26:42.389615+00,provider_api,flickr,flickr,8375451981,https://www.flickr.com/photos/28988123@N02/8375451981,https://farm9.staticflickr.com/8355/8375451981_bd9159f6c4_b.jpg,https://farm9.staticflickr.com/8355/8375451981_bd9159f6c4_m.jpg,1024,683,,by,2,vickylai_18th,https://www.flickr.com/photos/28988123@N02,TP3A5482,"{""pub_date"": ""1358079993"", ""date_taken"": ""2012-11-10 15:53:45"", ""license_url"": ""https://creativecommons.org/licenses/by/2.0/"", ""raw_license_url"": null}",,f,2018-11-09 02:22:56.756031+00,t,,,
55d52da7-ec2f-4b53-a462-395e2058c694,2019-01-23 15:47:47.252843+00,2019-01-23 15:47:47.252843+00,provider_api,flickr,flickr,2126060777,https://www.flickr.com/photos/48937845@N00/2126060777,https://farm3.staticflickr.com/2164/2126060777_41e3e1d31d_b.jpg,https://farm3.staticflickr.com/2164/2126060777_41e3e1d31d_m.jpg,1024,768,,by-nc-nd,2,priyanshu_roy_1,https://www.flickr.com/photos/48937845@N00,DSC01523,"{""pub_date"": ""1198235491"", ""date_taken"": ""2007-12-10 00:51:24"", ""description"": ""O Bhikari, aage jao"", ""license_url"": ""https://creativecommons.org/licenses/by-nd-nc/2.0/jp/"", ""raw_license_url"": null}","[{""name"": ""valparaiso"", ""provider"": ""flickr""}, {""name"": ""friends"", ""provider"": ""flickr""}, {""name"": ""valpo"", ""provider"": ""flickr""}]",f,2019-01-23 15:47:47.252843+00,t,,,
0edda672-d92f-4bfe-8236-95fdab345af7,2020-02-19 22:03:27.297223+00,2020-10-01 07:10:39.589122+00,provider_api,wikimedia,wikimedia,85383882,https://commons.wikimedia.org/w/index.php?curid=85383882,https://upload.wikimedia.org/wikipedia/commons/7/7e/Theehuis_uit_Ceylon_op_de_World%27s_Columbian_Exposition_in_Chicago_in_1893_Tea_House_of_Ceylon_Main_Court_%28titel_op_object%29%2C_RP-F-2001-7-897-51.jpg,,8174,3302,,cc0,1,Rijksmuseum,,"File:Theehuis uit Ceylon op de World's Columbian Exposition in Chicago in 1893 Tea House of Ceylon Main Court (titel op object), RP-F-2001-7-897-51.jpg","{""categories"": [""CC-Zero"", ""Official views of the world's Columbian exposition""], ""description"": ""Identificatie Titel(s): Theehuis uit Ceylon op de World's Columbian Exposition in Chicago in 1893Tea House of Ceylon Main Court (titel op object) Objecttype: fotomechanische afdruk bladzijde Objectnummer: RP-F-2001-7-897-51 Opschriften / Merken: nummer, recto, gedrukt: u2018Plate 51u2019 Vervaardiging Vervaardiger: fotograaf: Charles Dudley Arnoldfotograaf: H. D. Higinbothamclichu00e9maker: anoniem Plaats vervaardiging: Chicago Datering: 1893 Materiaal: papier Techniek: lichtdruk Afmetingen: prent: h 134 mm u00d7 b 190 mm Onderwerp Wat: world fair, world exhibitiontea garden, garden restaurantWorld's Columbian Exposition Waar: Chicago Verwerving en rechten Credit line: Aankoop met steun van de Mondriaan Stichting, het Prins Bernhard Cultuurfonds, het VSBfonds, het Paul Huf Fonds/Rijksmuseum Fonds en het Egbert Kunstfonds Verwerving: aankoop 2001 Copyright: Publiek domein"", ""license_url"": ""http://creativecommons.org/publicdomain/zero/1.0/deed.en"", ""global_usage_count"": ""0"", ""date_originally_created"": ""1893"", ""last_modified_at_source"": ""2019-12-29 07:17:41""}",,f,2020-10-01 07:10:39.589122+00,f,,,0
1f67bb9f-6734-45cf-b2ed-ce7ec0637e72,2018-12-13 19:45:48.385983+00,2020-11-28 04:33:37.831626+00,provider_api,flickr,flickr,45298448845,https://www.flickr.com/photos/24681569@N08/45298448845,https://live.staticflickr.com/4803/45298448845_49f7d85bab_b.jpg,https://live.staticflickr.com/4803/45298448845_49f7d85bab_m.jpg,768,1024,,by-nc,2,Friscocali,https://www.flickr.com/photos/24681569@N08,Michigan State Capitol,"{""views"": ""123"", ""pub_date"": ""1544151377"", ""date_taken"": ""2017-08-04 11:43:52"", ""license_url"": ""https://creativecommons.org/licenses/by-nc/2.0/""}",,f,2020-11-28 04:33:37.831626+00,f,,,0.7329127234
e1f0132c-da24-4f3d-bf19-fc36ee90e3c3,2018-11-09 02:22:56.756031+00,2018-11-24 00:26:42.389615+00,provider_api,flickr,flickr,8376526014,https://www.flickr.com/photos/65070426@N07/8376526014,https://farm9.staticflickr.com/8502/8376526014_24627ed0fe_b.jpg,https://farm9.staticflickr.com/8502/8376526014_24627ed0fe_m.jpg,1024,683,,by-nc,2,Jalan's Place,https://www.flickr.com/photos/65070426@N07,UVM v UMBC 341,"{""pub_date"": ""1358079948"", ""date_taken"": ""2013-01-12 01:32:17"", ""license_url"": ""https://creativecommons.org/licenses/by-nc/2.0/"", ""raw_license_url"": null}","[{""name"": ""uvmvumbc"", ""provider"": ""flickr""}]",f,2018-11-09 02:22:56.756031+00,t,,,
158a9bfa-d6c9-4861-9cd7-0f2cf1fed099,2019-06-20 00:30:03.564093+00,2020-12-07 05:33:19.628806+00,provider_api,flickr,flickr,33976586408,https://www.flickr.com/photos/64654599@N00/33976586408,https://live.staticflickr.com/65535/33976586408_84fe574447_b.jpg,https://live.staticflickr.com/65535/33976586408_84fe574447_m.jpg,1024,683,,by,2,p_a_h,https://www.flickr.com/photos/64654599@N00,Aussie BBQ 2019: Nice Biscuit,"{""views"": ""51"", ""pub_date"": ""1557904425"", ""date_taken"": ""2019-05-12 16:47:54"", ""license_url"": ""https://creativecommons.org/licenses/by/2.0/""}",,f,2020-12-07 05:33:19.628806+00,f,,,0.532228361
f2525fc6-fd74-4adf-88c0-38a825cfd233,2020-04-02 20:51:46.832351+00,2020-10-19 08:47:41.755548+00,provider_api,flickr,flickr,12090207426,https://www.flickr.com/photos/7299934@N04/12090207426,https://live.staticflickr.com/3821/12090207426_d11d4e873c_b.jpg,https://live.staticflickr.com/3821/12090207426_d11d4e873c_m.jpg,1024,768,,by-nc-sa,2,arcatan,https://www.flickr.com/photos/7299934@N04,The National Theatre,"{""views"": ""135"", ""pub_date"": ""1390415959"", ""date_taken"": ""2014-01-19 13:03:01"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""raw_license_url"": null}","[{""name"": ""helsinki"", ""provider"": ""flickr""}, {""name"": ""theatre"", ""provider"": ""flickr""}]",f,2020-10-19 08:47:41.755548+00,f,,,0.7507360157
2e329d2c-0788-432a-b650-185ba7c494cf,2018-11-08 01:45:17.652714+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1016632266,https://www.flickr.com/photos/60679893@N00/1016632266,https://live.staticflickr.com/1131/1016632266_a95fb6e2b8_b.jpg,https://live.staticflickr.com/1131/1016632266_a95fb6e2b8_m.jpg,587,1024,,by-nc-sa,2,Alan M Hughes,https://www.flickr.com/photos/60679893@N00,War Memorial,"{""views"": ""38"", ""pub_date"": ""1186310077"", ""date_taken"": ""2007-07-31 10:32:49""}","[{""name"": ""france"", ""provider"": ""flickr""}, {""name"": ""normandy"", ""provider"": ""flickr""}, {""name"": ""notredamedutouchet"", ""provider"": ""flickr""}]",f,2020-06-29 10:39:37.149339+00,f,,,0.4588068182
46423b25-b0ef-4c59-8d76-576bc60909e5,2020-02-19 22:03:27.297223+00,2020-10-01 07:10:39.589122+00,provider_api,wikimedia,wikimedia,85383801,https://commons.wikimedia.org/w/index.php?curid=85383801,https://upload.wikimedia.org/wikipedia/commons/0/04/Twee_voorstellingen_uit_de_verhalen_van_Wilhelm_Gottlieb_Becker%2C_RP-P-OB-115.534.jpg,,2400,1930,,cc0,1,Rijksmuseum,,"File:Twee voorstellingen uit de verhalen van Wilhelm Gottlieb Becker, RP-P-OB-115.534.jpg","{""categories"": [""CC-Zero"", ""Prints by Daniel Chodowiecki in the Rijksmuseum Amsterdam""], ""description"": ""Identificatie Titel(s): Twee voorstellingen uit de verhalen van Wilhelm Gottlieb Becker Objecttype: prent Objectnummer: RP-P-OB-115.534 Catalogusreferentie: Bauer 1899-1900Engelmann 842-843-1(2)Aantal staten bekend-2(3) Opschriften / Merken: verzamelaarsmerk, verso, gestempeld: Lugt 2228 Omschrijving: In de marge zijn op schetsmatige wijze verschillende figuren geu00ebtst. Vervaardiging Vervaardiger: prentmaker: Daniel Nikolaus Chodo Wie: ckinaar eigen ontwerp van: Daniel Nikolaus Chodowiecki Plaats vervaardiging: Berlijn Datering: 1797 Fysieke kenmerken: ets; proefdruk Materiaal: papier Techniek: etsen Afmetingen: plaatrand: h 128 mm u00d7 b 175 mm Toelichting Latere staat gebruikt voor: Becker, Wilhelm Gottlieb. Almanach und Taschenbuch zum geselligen Vergnu00fcgen von W. G. Becker fu00fcr 1798. Leipzig: Voss und Comp., [1797]. Onderwerp Wat: LiteratuurConsolationweepingbedroom(lovers) embracing each other, 'symplegma' Verwerving en rechten Verwerving: onbekend 2006 Copyright: Publiek domein"", ""license_url"": ""http://creativecommons.org/publicdomain/zero/1.0/deed.en"", ""global_usage_count"": ""0"", ""date_originally_created"": ""1797"", ""last_modified_at_source"": ""2019-12-29 07:14:40""}",,f,2020-10-01 07:10:39.589122+00,f,,,0
7e17d1cb-9cb7-460b-bfdb-5ae6254047ec,2020-05-03 05:15:34.151756+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1015635883,https://www.flickr.com/photos/74933214@N00/1015635883,https://live.staticflickr.com/1157/1015635883_393b87f444_b.jpg,https://live.staticflickr.com/1157/1015635883_393b87f444_m.jpg,675,1008,,by-nc-nd,2,William Tai,https://www.flickr.com/photos/74933214@N00,DSC_4355,"{""views"": ""29"", ""pub_date"": ""1186308830"", ""date_taken"": ""2007-06-17 13:47:41""}","[{""name"": ""ftv"", ""provider"": ""flickr""}, {""name"": ""taiwan"", ""provider"": ""flickr""}, {""name"": ""tv"", ""provider"": ""flickr""}, {""name"": ""u6210u540du4e00u77acu9593"", ""provider"": ""flickr""}]",f,2020-06-29 10:39:37.149339+00,f,,,0.3928286853
6d1a2246-1604-42fd-bcfb-fbeebff042a8,2020-05-02 18:15:24.503568+00,2020-10-05 10:51:50.837972+00,provider_api,flickr,flickr,499678377,https://www.flickr.com/photos/71035721@N00/499678377,https://live.staticflickr.com/204/499678377_b713c62d9e_b.jpg,https://live.staticflickr.com/204/499678377_b713c62d9e_m.jpg,1024,768,,by,2,Rick McCharles,https://www.flickr.com/photos/71035721@N00,"hiking Needles, Canyonlands, Utah","{""views"": ""229"", ""pub_date"": ""1179246463"", ""date_taken"": ""2007-05-09 09:09:12"", ""description"": ""Rick McCharles explores the trails out of Chesler Park, research for his website besthike.com .""}","[{""name"": ""besthike"", ""provider"": ""flickr""}, {""name"": ""besthikecom"", ""provider"": ""flickr""}, {""name"": ""canyonlands"", ""provider"": ""flickr""}, {""name"": ""hike"", ""provider"": ""flickr""}, {""name"": ""hiking"", ""provider"": ""flickr""}, {""name"": ""mccharles"", ""provider"": ""flickr""}, {""name"": ""needles"", ""provider"": ""flickr""}]",f,2020-10-05 10:51:50.837972+00,f,,,0.8363050483
7a8314c7-f040-4096-9c3c-7f3143e2369f,2020-02-28 22:27:54.489747+00,2020-11-25 11:26:15.533297+00,provider_api,flickr,flickr,30857013642,https://www.flickr.com/photos/29585346@N07/30857013642,https://live.staticflickr.com/5633/30857013642_1920c6eeba_b.jpg,https://live.staticflickr.com/5633/30857013642_1920c6eeba_m.jpg,680,1024,,by-nc,2,Stefan Karpiniec,https://www.flickr.com/photos/29585346@N07,Orava castle,"{""views"": ""204"", ""pub_date"": ""1479103837"", ""date_taken"": ""2015-06-23 13:28:27"", ""license_url"": ""https://creativecommons.org/licenses/by-nc/2.0/""}","[{""name"": ""castle"", ""provider"": ""flickr""}, {""name"": ""orava"", ""provider"": ""flickr""}, {""name"": ""slovakia"", ""provider"": ""flickr""}]",f,2020-11-25 11:26:15.533297+00,f,,,0.819858156
1a55439d-f9d3-45ba-a43f-8db31da62339,2020-05-03 05:15:34.151756+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1016497704,https://www.flickr.com/photos/7806040@N03/1016497704,https://live.staticflickr.com/1247/1016497704_805c55b33d_b.jpg,https://live.staticflickr.com/1247/1016497704_805c55b33d_m.jpg,735,1024,,by,2,asafantman,https://www.flickr.com/photos/7806040@N03,הבילויים,"{""views"": ""162"", ""pub_date"": ""1186308831"", ""date_taken"": ""2007-08-05 00:20:03""}","[{""name"": ""4807"", ""provider"": ""flickr""}, {""name"": ""u05d4u05d1u05d9u05dcu05d5u05d9u05d9u05dd"", ""provider"": ""flickr""}, {""name"": ""u05d9u05e8u05d5u05e9u05dcu05d9u05dd"", ""provider"": ""flickr""}, {""name"": ""u05e6u05d4u05d5u05d1u05d4"", ""provider"": ""flickr""}, {""name"": ""u05e6u05d5u05dcu05dcu05ea"", ""provider"": ""flickr""}]",f,2020-06-29 10:39:37.149339+00,f,,,0.7832764505
2bffb0a8-b782-446b-b627-6d6996493042,2020-05-03 05:15:34.151756+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1015636005,https://www.flickr.com/photos/22383322@N00/1015636005,https://live.staticflickr.com/1336/1015636005_d53186bd16_b.jpg,https://live.staticflickr.com/1336/1015636005_d53186bd16_m.jpg,683,1024,,by-nc-nd,2,|Mrs Jackson|,https://www.flickr.com/photos/22383322@N00,,"{""views"": ""20"", ""pub_date"": ""1186308831"", ""date_taken"": ""2007-08-04 15:10:06""}","[{""name"": ""clareandrob"", ""provider"": ""flickr""}, {""name"": ""clareswedding"", ""provider"": ""flickr""}, {""name"": ""dumbleton"", ""provider"": ""flickr""}, {""name"": ""dumbletonhall"", ""provider"": ""flickr""}, {""name"": ""wedding"", ""provider"": ""flickr""}]",f,2020-06-29 10:39:37.149339+00,f,,,0.3085299456
e6ca7d74-6e2a-465b-ae50-154a453d4e09,2020-05-02 18:15:24.503568+00,2020-10-05 10:51:50.837972+00,provider_api,flickr,flickr,499629844,https://www.flickr.com/photos/56495646@N00/499629844,https://live.staticflickr.com/189/499629844_15e742698a_b.jpg,https://live.staticflickr.com/189/499629844_15e742698a_m.jpg,1024,682,,by-nc-sa,2,laughinglizard,https://www.flickr.com/photos/56495646@N00,image163,"{""views"": ""5"", ""pub_date"": ""1179246456"", ""date_taken"": ""2007-05-15 09:27:36""}","[{""name"": ""2006"", ""provider"": ""flickr""}, {""name"": ""ghosh"", ""provider"": ""flickr""}, {""name"": ""jennifer"", ""provider"": ""flickr""}, {""name"": ""mark"", ""provider"": ""flickr""}, {""name"": ""molenda"", ""provider"": ""flickr""}, {""name"": ""reception"", ""provider"": ""flickr""}, {""name"": ""wedding"", ""provider"": ""flickr""}]",f,2020-10-05 10:51:50.837972+00,f,,,0.1003541913
782ea66c-50da-4fba-9a6f-c0f4a07708de,2020-05-02 18:15:24.503568+00,2020-10-05 10:51:50.837972+00,provider_api,flickr,flickr,499678205,https://www.flickr.com/photos/89992101@N00/499678205,https://live.staticflickr.com/223/499678205_bbf14068e8.jpg,https://live.staticflickr.com/223/499678205_bbf14068e8_m.jpg,500,394,,by-sa,2,rkk,https://www.flickr.com/photos/89992101@N00,Noget stemmer ikke...,"{""views"": ""174"", ""pub_date"": ""1179246451"", ""date_taken"": ""2007-05-15 18:27:31""}","[{""name"": ""apple"", ""provider"": ""flickr""}, {""name"": ""derergodtnoklu00e6ngetilminfu00f8dselsdag"", ""provider"": ""flickr""}, {""name"": ""teknoknu00e6k"", ""provider"": ""flickr""}]",f,2020-10-05 10:51:50.837972+00,f,,,0.7951612903
7d4b343c-e276-4921-a0a0-8789d0b43887,2018-11-08 01:45:17.652714+00,2020-06-29 10:39:37.149339+00,provider_api,flickr,flickr,1016497016,https://www.flickr.com/photos/16433094@N00/1016497016,https://live.staticflickr.com/1375/1016497016_09bbe12bd3.jpg,https://live.staticflickr.com/1375/1016497016_09bbe12bd3_m.jpg,500,375,,by-nc-nd,2,Agaponeo,https://www.flickr.com/photos/16433094@N00,iFiesta 2,"{""views"": ""77"", ""pub_date"": ""1186308825"", ""date_taken"": ""2007-08-05 12:13:45"", ""description"": ""Manu, Aga, Gera, Maru, Diego. Made with a iMac @ Fiesta.""}","[{""name"": ""082007"", ""provider"": ""flickr""}, {""name"": ""2007"", ""provider"": ""flickr""}, {""name"": ""agaponeo"", ""provider"": ""flickr""}, {""name"": ""fiesta"", ""provider"": ""flickr""}, {""name"": ""funny"", ""provider"": ""flickr""}]",f,2020-06-29 10:39:37.149339+00,f,,,0.6320618059
f8c716cd-6b55-41a4-96df-8793d8010618,2020-02-28 22:27:54.489747+00,2020-11-25 11:26:15.533297+00,provider_api,flickr,flickr,25337945929,https://www.flickr.com/photos/29585346@N07/25337945929,https://live.staticflickr.com/5624/25337945929_6e5b38aaf2_b.jpg,https://live.staticflickr.com/5624/25337945929_6e5b38aaf2_m.jpg,1024,680,,by-nc,2,Stefan Karpiniec,https://www.flickr.com/photos/29585346@N07,Orava castle,"{""views"": ""194"", ""pub_date"": ""1479103838"", ""date_taken"": ""2015-06-23 13:40:16"", ""license_url"": ""https://creativecommons.org/licenses/by-nc/2.0/""}","[{""name"": ""castle"", ""provider"": ""flickr""}, {""name"": ""orava"", ""provider"": ""flickr""}, {""name"": ""slovakia"", ""provider"": ""flickr""}]",f,2020-11-25 11:26:15.533297+00,f,,,0.8123152709
ce5fb893-4acb-45b0-af1c-a01c2c4d9f6c,2020-02-19 22:03:27.297223+00,2020-10-01 07:10:39.589122+00,provider_api,wikimedia,wikimedia,85383954,https://commons.wikimedia.org/w/index.php?curid=85383954,https://upload.wikimedia.org/wikipedia/commons/3/3e/2008-03-19_Cotxe_carregat_de_bicis_03.jpg,,2816,2112,,by-sa,4,Pacopac,https://commons.wikimedia.org/wiki/User:Pacopac,File:2008-03-19 Cotxe carregat de bicis 03.jpg,"{""categories"": [""Self-published work"", ""Transport of bicycles by automobile""], ""description"": ""Cotxe carregat de bicis"", ""license_url"": ""https://creativecommons.org/licenses/by-sa/4.0"", ""global_usage_count"": ""0"", ""date_originally_created"": ""2008-03-19 10:44:22"", ""last_modified_at_source"": ""2019-12-29 07:19:50""}",,f,2020-10-01 07:10:39.589122+00,f,,,0
4d33ee51-05c6-4f2f-a956-85ec8dec77dd,2018-12-13 19:45:48.385983+00,2020-11-28 04:33:37.831626+00,provider_api,flickr,flickr,45487327644,https://www.flickr.com/photos/24681569@N08/45487327644,https://live.staticflickr.com/4846/45487327644_92c7a7fb9a_b.jpg,https://live.staticflickr.com/4846/45487327644_92c7a7fb9a_m.jpg,1024,768,,by-nc,2,Friscocali,https://www.flickr.com/photos/24681569@N08,Ernest Camera Shoppe,"{""views"": ""9"", ""pub_date"": ""1544151373"", ""date_taken"": ""2017-08-03 19:17:04"", ""license_url"": ""https://creativecommons.org/licenses/by-nc/2.0/""}",,f,2020-11-28 04:33:37.831626+00,f,,,0.1672131148
